# Molecular kinetic energy data (excluding photon particle)
# time(ps) timestep kinetic_energy(a.u.) temperature(K) avg_vel_magnitude(a.u.)
0.020759 614 2.905189 1223.108666 0.000529
0.020793 615 2.894227 1218.493753 0.000524
0.020827 616 2.883494 1213.974808 0.000519
0.020861 617 2.873244 1209.659693 0.000514
0.020895 618 2.863462 1205.541438 0.000510
0.020929 619 2.854054 1201.580434 0.000505
0.020962 620 2.845120 1197.819177 0.000500
0.020996 621 2.836435 1194.162811 0.000495
0.021030 622 2.828269 1190.724904 0.000490
0.021064 623 2.820255 1187.350869 0.000485
0.021098 624 2.812869 1184.241410 0.000480
0.021132 625 2.805862 1181.291207 0.000475
0.021166 626 2.799122 1178.453730 0.000470
0.021200 627 2.792671 1175.737835 0.000466
0.021234 628 2.786695 1173.221921 0.000461
0.021268 629 2.781046 1170.843316 0.000456
0.021302 630 2.775910 1168.681319 0.000451
0.021336 631 2.771116 1166.662855 0.000446
0.021369 632 2.766654 1164.784339 0.000441
0.021403 633 2.762663 1163.104210 0.000437
0.021437 634 2.758890 1161.515524 0.000432
0.021471 635 2.755586 1160.124534 0.000428
0.021505 636 2.752547 1158.845218 0.000423
0.021539 637 2.750007 1157.775845 0.000419
0.021573 638 2.747584 1156.755632 0.000415
0.021607 639 2.745513 1155.883960 0.000411
0.021641 640 2.743752 1155.142468 0.000407
0.021675 641 2.742317 1154.538117 0.000403
0.021709 642 2.741400 1154.151986 0.000399
0.021743 643 2.740338 1153.705118 0.000396
0.021777 644 2.739620 1153.402743 0.000392
0.021810 645 2.739430 1153.322822 0.000389
0.021844 646 2.739316 1153.274655 0.000387
0.021878 647 2.739528 1153.364031 0.000384
0.021912 648 2.739962 1153.546589 0.000382
0.021946 649 2.740567 1153.801645 0.000380
0.021980 650 2.741718 1154.286017 0.000379
0.022014 651 2.742845 1154.760656 0.000378
0.022048 652 2.744300 1155.372911 0.000377
0.022082 653 2.745985 1156.082600 0.000376
0.022116 654 2.747751 1156.825971 0.000376
0.022150 655 2.749761 1157.672360 0.000377
0.022184 656 2.751912 1158.577985 0.000378
0.022217 657 2.754279 1159.574379 0.000379
0.022251 658 2.756957 1160.701618 0.000380
0.022285 659 2.759666 1161.842387 0.000382
0.022319 660 2.762542 1163.053323 0.000384
0.022353 661 2.765632 1164.354079 0.000387
0.022387 662 2.768767 1165.673986 0.000390
0.022421 663 2.772106 1167.079539 0.000393
0.022455 664 2.775620 1168.558927 0.000396
0.022489 665 2.779379 1170.141665 0.000400
0.022523 666 2.783067 1171.694314 0.000403
0.022557 667 2.787030 1173.362738 0.000407
0.022591 668 2.790953 1175.014262 0.000412
0.022625 669 2.794856 1176.657578 0.000416
0.022658 670 2.799090 1178.440125 0.000420
0.022692 671 2.803218 1180.177906 0.000425
0.022726 672 2.807522 1181.989914 0.000429
0.022760 673 2.811908 1183.836685 0.000434
0.022794 674 2.816568 1185.798467 0.000439
0.022828 675 2.821400 1187.832982 0.000443
0.022862 676 2.825909 1189.731308 0.000448
0.022896 677 2.830538 1191.679983 0.000453
0.022930 678 2.835313 1193.690185 0.000458
0.022964 679 2.840373 1195.820545 0.000462
0.022998 680 2.845385 1197.930810 0.000467
0.023032 681 2.850408 1200.045356 0.000472
0.023065 682 2.855701 1202.273742 0.000477
0.023099 683 2.860933 1204.476641 0.000482
0.023133 684 2.866153 1206.674199 0.000486
0.023167 685 2.871389 1208.878459 0.000491
0.023201 686 2.876867 1211.184870 0.000496
0.023235 687 2.882261 1213.455987 0.000500
0.023269 688 2.887697 1215.744436 0.000505
0.023303 689 2.893194 1218.058933 0.000509
0.023337 690 2.898513 1220.298177 0.000514
0.023371 691 2.904114 1222.656245 0.000518
0.023405 692 2.909745 1225.026704 0.000522
0.023439 693 2.915419 1227.415591 0.000526
0.023473 694 2.921239 1229.865754 0.000531
0.023506 695 2.926976 1232.281291 0.000535
0.023540 696 2.932927 1234.786489 0.000539
0.023574 697 2.938984 1237.336721 0.000543
0.023608 698 2.944971 1239.857201 0.000546
0.023642 699 2.950982 1242.388155 0.000550
0.023676 700 2.957126 1244.974647 0.000554
0.023710 701 2.963406 1247.618701 0.000557
0.023744 702 2.969837 1250.325932 0.000561
0.023778 703 2.976394 1253.086585 0.000564
0.023812 704 2.982963 1255.852298 0.000568
0.023846 705 2.989655 1258.669763 0.000571
0.023880 706 2.996625 1261.604230 0.000574
0.023913 707 3.003583 1264.533451 0.000577
0.023947 708 3.010428 1267.415133 0.000580
0.023981 709 3.017724 1270.486801 0.000583
0.024015 710 3.024983 1273.542912 0.000586
0.024049 711 3.032425 1276.676076 0.000589
0.024083 712 3.040170 1279.936663 0.000591
0.024117 713 3.047674 1283.096012 0.000594
0.024151 714 3.055367 1286.334735 0.000596
0.024185 715 3.063300 1289.674910 0.000598
0.024219 716 3.071449 1293.105563 0.000601
0.024253 717 3.079649 1296.557994 0.000603
0.024287 718 3.088079 1300.106939 0.000605
0.024321 719 3.096558 1303.676775 0.000607
0.024354 720 3.105366 1307.385103 0.000609
0.024388 721 3.114204 1311.105836 0.000610
0.024422 722 3.123378 1314.968024 0.000612
0.024456 723 3.132595 1318.848642 0.000614
0.024490 724 3.142312 1322.939350 0.000615
0.024524 725 3.152184 1327.095572 0.000617
0.024558 726 3.162197 1331.311248 0.000618
0.024592 727 3.172520 1335.657130 0.000619
0.024626 728 3.183034 1340.083923 0.000620
0.024660 729 3.193817 1344.623481 0.000621
0.024694 730 3.204597 1349.162125 0.000622
0.024728 731 3.215945 1353.939699 0.000623
0.024761 732 3.227547 1358.824233 0.000624
0.024795 733 3.239179 1363.721249 0.000625
0.024829 734 3.251186 1368.776313 0.000626
0.024863 735 3.263435 1373.933345 0.000627
0.024897 736 3.276062 1379.249174 0.000628
0.024931 737 3.288860 1384.637576 0.000629
0.024965 738 3.301983 1390.162395 0.000629
0.024999 739 3.315445 1395.830083 0.000630
0.025033 740 3.329012 1401.541847 0.000631
0.025067 741 3.343083 1407.465581 0.000632
0.025101 742 3.357225 1413.419649 0.000633
0.025135 743 3.371895 1419.595913 0.000633
0.025169 744 3.386867 1425.899139 0.000634
0.025202 745 3.402182 1432.346913 0.000635
0.025236 746 3.417701 1438.880444 0.000635
0.025270 747 3.433437 1445.505378 0.000636
0.025304 748 3.449610 1452.314436 0.000637
0.025338 749 3.466039 1459.231086 0.000638
0.025372 750 3.482809 1466.291446 0.000639
0.025406 751 3.500006 1473.531428 0.000640
0.025440 752 3.517398 1480.853795 0.000641
0.025474 753 3.535293 1488.387697 0.000642
0.025508 754 3.553457 1496.035040 0.000644
0.025542 755 3.571744 1503.733960 0.000645
0.025576 756 3.590334 1511.560305 0.000647
0.025609 757 3.609633 1519.685352 0.000649
0.025643 758 3.629231 1527.936459 0.000651
0.025677 759 3.648992 1536.256067 0.000653
0.025711 760 3.669015 1544.685762 0.000654
0.025745 761 3.689293 1553.222924 0.000656
0.025779 762 3.709755 1561.837511 0.000658
0.025813 763 3.730564 1570.598544 0.000660
0.025847 764 3.751897 1579.579653 0.000663
0.025881 765 3.773747 1588.778851 0.000665
0.025915 766 3.795633 1597.993111 0.000667
0.025949 767 3.817785 1607.319249 0.000669
0.025983 768 3.840097 1616.712851 0.000671
0.026017 769 3.862614 1626.192771 0.000674
0.026050 770 3.885390 1635.781588 0.000676
0.026084 771 3.908654 1645.575737 0.000678
0.026118 772 3.931934 1655.377043 0.000680
0.026152 773 3.955843 1665.442828 0.000683
0.026186 774 3.979642 1675.462184 0.000685
0.026220 775 4.003380 1685.456404 0.000687
0.026254 776 4.027699 1695.694857 0.000689
0.026288 777 4.052257 1706.033942 0.000691
0.026322 778 4.076846 1716.385931 0.000694
0.026356 779 4.101765 1726.877247 0.000696
0.026390 780 4.126763 1737.401425 0.000698
0.026424 781 4.151729 1747.912491 0.000700
0.026457 782 4.177066 1758.579549 0.000702
0.026491 783 4.202364 1769.230228 0.000704
0.026525 784 4.227858 1779.963388 0.000706
0.026559 785 4.253270 1790.662150 0.000708
0.026593 786 4.278995 1801.492505 0.000709
0.026627 787 4.304583 1812.265091 0.000711
0.026661 788 4.330239 1823.066557 0.000712
0.026695 789 4.355896 1833.868348 0.000714
0.026729 790 4.381386 1844.600115 0.000715
0.026763 791 4.407051 1855.404913 0.000717
0.026797 792 4.432729 1866.215957 0.000718
0.026831 793 4.458454 1877.046225 0.000719
0.026865 794 4.483939 1887.775559 0.000720
0.026898 795 4.509525 1898.547545 0.000721
0.026932 796 4.534666 1909.132050 0.000722
0.026966 797 4.559936 1919.770903 0.000723
0.027000 798 4.585062 1930.349032 0.000723
0.027034 799 4.609668 1940.708662 0.000724
0.027068 800 4.634531 1951.175895 0.000725
0.027102 801 4.658965 1961.462977 0.000725
0.027136 802 4.683020 1971.590219 0.000725
0.027170 803 4.707169 1981.757207 0.000726
0.027204 804 4.730959 1991.772896 0.000726
0.027238 805 4.754455 2001.664954 0.000726
0.027272 806 4.777567 2011.395562 0.000726
0.027305 807 4.800198 2020.923150 0.000726
0.027339 808 4.822505 2030.314882 0.000726
0.027373 809 4.844222 2039.457705 0.000725
0.027407 810 4.865713 2048.505478 0.000725
0.027441 811 4.886735 2057.356108 0.000724
0.027475 812 4.907166 2065.957576 0.000724
0.027509 813 4.927349 2074.454720 0.000723
0.027543 814 4.946943 2082.704060 0.000722
0.027577 815 4.965845 2090.662082 0.000721
0.027611 816 4.984778 2098.632964 0.000720
0.027645 817 5.002878 2106.253195 0.000719
0.027679 818 5.020239 2113.562255 0.000718
0.027713 819 5.037258 2120.727513 0.000717
0.027746 820 5.053495 2127.563253 0.000716
0.027780 821 5.069174 2134.164299 0.000714
0.027814 822 5.083912 2140.369299 0.000713
0.027848 823 5.097973 2146.289028 0.000711
0.027882 824 5.111088 2151.810476 0.000709
0.027916 825 5.123640 2157.094865 0.000708
0.027950 826 5.135779 2162.205785 0.000706
0.027984 827 5.147039 2166.946382 0.000704
0.028018 828 5.157590 2171.388125 0.000702
0.028052 829 5.167125 2175.402612 0.000700
0.028086 830 5.175829 2179.067186 0.000698
0.028120 831 5.183661 2182.364244 0.000695
0.028153 832 5.190804 2185.371773 0.000693
0.028187 833 5.197145 2188.041226 0.000691
0.028221 834 5.202288 2190.206571 0.000688
0.028255 835 5.206400 2191.937642 0.000686
0.028289 836 5.209779 2193.360131 0.000683
0.028323 837 5.212196 2194.377672 0.000680
0.028357 838 5.214081 2195.171509 0.000678
0.028391 839 5.214337 2195.279052 0.000675
0.028425 840 5.214006 2195.139874 0.000672
0.028459 841 5.212708 2194.593540 0.000669
0.028493 842 5.210595 2193.703665 0.000666
0.028527 843 5.207189 2192.269877 0.000663
0.028560 844 5.202476 2190.285679 0.000660
0.028594 845 5.197263 2188.090980 0.000657
0.028628 846 5.190565 2185.271120 0.000653
0.028662 847 5.183100 2182.128018 0.000650
0.028696 848 5.174435 2178.480323 0.000647
0.028730 849 5.164574 2174.328704 0.000643
0.028764 850 5.153767 2169.778925 0.000640
0.028798 851 5.141839 2164.756925 0.000637
0.028832 852 5.128792 2159.264266 0.000633
0.028866 853 5.114454 2153.227841 0.000629
0.028900 854 5.099249 2146.826167 0.000626
0.028934 855 5.082801 2139.901414 0.000622
0.028968 856 5.065484 2132.610928 0.000619
0.029001 857 5.046953 2124.809037 0.000615
0.029035 858 5.027570 2116.648750 0.000611
0.029069 859 5.006797 2107.903124 0.000607
0.029103 860 4.985185 2098.804345 0.000604
0.029137 861 4.962464 2089.238649 0.000600
0.029171 862 4.938418 2079.114904 0.000596
0.029205 863 4.913168 2068.484665 0.000592
0.029239 864 4.887073 2057.498558 0.000588
0.029273 865 4.859744 2045.992466 0.000584
0.029307 866 4.832013 2034.317622 0.000581
0.029341 867 4.802937 2022.076446 0.000577
0.029375 868 4.772717 2009.353628 0.000573
0.029408 869 4.741619 1996.261103 0.000569
0.029442 870 4.709437 1982.712291 0.000565
0.029476 871 4.676146 1968.696278 0.000561
0.029510 872 4.641837 1954.252170 0.000557
0.029544 873 4.606821 1939.509828 0.000553
0.029578 874 4.570662 1924.286821 0.000550
0.029612 875 4.533632 1908.696681 0.000546
0.029646 876 4.495800 1892.769213 0.000542
0.029680 877 4.457043 1876.452052 0.000538
0.029714 878 4.417577 1859.836440 0.000534
0.029748 879 4.376973 1842.741987 0.000530
0.029782 880 4.335540 1825.298425 0.000527
0.029816 881 4.293214 1807.478956 0.000523
0.029849 882 4.250308 1789.415065 0.000519
0.029883 883 4.206481 1770.963288 0.000515
0.029917 884 4.161929 1752.206819 0.000512
0.029951 885 4.116720 1733.173503 0.000508
0.029985 886 4.070880 1713.874171 0.000504
0.030019 887 4.024336 1694.279114 0.000501
0.030053 888 3.977206 1674.436784 0.000497
0.030087 889 3.929549 1654.372941 0.000494
0.030121 890 3.881393 1634.098565 0.000491
0.030155 891 3.832415 1613.478728 0.000487
0.030189 892 3.783050 1592.695569 0.000484
0.030223 893 3.732973 1571.612721 0.000481
0.030256 894 3.682860 1550.514495 0.000478
0.030290 895 3.632174 1529.175302 0.000475
0.030324 896 3.581315 1507.763544 0.000472
0.030358 897 3.529964 1486.144273 0.000469
0.030392 898 3.478268 1464.379909 0.000466
0.030426 899 3.426304 1442.502279 0.000463
0.030460 900 3.374272 1420.596416 0.000461
0.030494 901 3.322090 1398.627476 0.000458
0.030528 902 3.269576 1376.518828 0.000456
0.030562 903 3.217043 1354.401861 0.000453
0.030596 904 3.164658 1332.347240 0.000451
0.030630 905 3.112144 1310.238380 0.000449
0.030664 906 3.059728 1288.171092 0.000447
0.030697 907 3.007179 1266.047323 0.000445
0.030731 908 2.954932 1244.050827 0.000443
0.030765 909 2.902526 1221.987585 0.000442
0.030799 910 2.850520 1200.092669 0.000440
0.030833 911 2.798572 1178.221950 0.000438
0.030867 912 2.746830 1156.438186 0.000437
0.030901 913 2.695654 1134.892931 0.000435
0.030935 914 2.644756 1113.464059 0.000434
0.030969 915 2.594195 1092.177457 0.000433
0.031003 916 2.544013 1071.050477 0.000432
0.031037 917 2.494433 1050.176993 0.000431
0.031071 918 2.445349 1029.512421 0.000430
0.031104 919 2.396690 1009.026298 0.000429
0.031138 920 2.348730 988.834823 0.000428
0.031172 921 2.301312 968.871454 0.000427
0.031206 922 2.254608 949.208801 0.000427
0.031240 923 2.208589 929.834414 0.000426
0.031274 924 2.163511 910.856266 0.000425
0.031308 925 2.118966 892.102491 0.000425
0.031342 926 2.075223 873.686208 0.000424
0.031376 927 2.032561 855.725203 0.000424
0.031410 928 1.990718 838.108656 0.000423
0.031444 929 1.949909 820.927840 0.000423
0.031478 930 1.910081 804.160138 0.000422
0.031512 931 1.871302 787.833909 0.000422
0.031545 932 1.833726 772.013834 0.000422
0.031579 933 1.797124 756.604156 0.000421
0.031613 934 1.761785 741.726304 0.000421
0.031647 935 1.727357 727.231856 0.000420
0.031681 936 1.694131 713.243122 0.000420
0.031715 937 1.662078 699.748768 0.000419
0.031749 938 1.631462 686.859019 0.000419
0.031783 939 1.602289 674.576834 0.000419
0.031817 940 1.574363 662.819953 0.000418
0.031851 941 1.547899 651.678227 0.000418
0.031885 942 1.522755 641.092371 0.000417
0.031919 943 1.499116 631.140211 0.000417
0.031952 944 1.476909 621.790919 0.000416
0.031986 945 1.456030 613.000868 0.000416
0.032020 946 1.436761 604.888158 0.000416
0.032054 947 1.419011 597.415565 0.000415
0.032088 948 1.402722 590.557452 0.000415
0.032122 949 1.388061 584.385149 0.000415
0.032156 950 1.375073 578.917071 0.000414
0.032190 951 1.363741 574.146469 0.000414
0.032224 952 1.354216 570.136360 0.000414
0.032258 953 1.346194 566.758774 0.000414
0.032292 954 1.339841 564.084305 0.000414
0.032326 955 1.335140 562.105249 0.000415
0.032360 956 1.332119 560.833149 0.000415
0.032393 957 1.330852 560.299716 0.000416
0.032427 958 1.331296 560.486862 0.000416
0.032461 959 1.333527 561.425870 0.000417
0.032495 960 1.337374 563.045746 0.000418
0.032529 961 1.342969 565.401173 0.000419
0.032563 962 1.350532 568.585378 0.000420
0.032597 963 1.359637 572.418651 0.000422
0.032631 964 1.370528 577.003864 0.000423
0.032665 965 1.383242 582.356481 0.000425
0.032699 966 1.397803 588.486879 0.000428
0.032733 967 1.413978 595.296636 0.000430
0.032767 968 1.431839 602.816162 0.000433
0.032800 969 1.451703 611.179136 0.000435
0.032834 970 1.473186 620.223610 0.000439
0.032868 971 1.496430 630.009453 0.000442
0.032902 972 1.521494 640.561603 0.000445
0.032936 973 1.548250 651.826022 0.000449
0.032970 974 1.576709 663.807782 0.000453
0.033004 975 1.606750 676.455042 0.000457
0.033038 976 1.638371 689.767683 0.000461
0.033072 977 1.671807 703.844439 0.000465
0.033106 978 1.706893 718.615959 0.000469
0.033140 979 1.743654 734.092887 0.000473
0.033174 980 1.781911 750.199257 0.000478
0.033208 981 1.822016 767.083994 0.000482
0.033241 982 1.863530 784.561724 0.000487
0.033275 983 1.906593 802.691471 0.000491
0.033309 984 1.951103 821.430625 0.000496
0.033343 985 1.997004 840.755121 0.000500
0.033377 986 2.044406 860.712025 0.000505
0.033411 987 2.093436 881.354161 0.000509
0.033445 988 2.143979 902.633142 0.000514
0.033479 989 2.195712 924.413125 0.000519
0.033513 990 2.248735 946.736220 0.000523
0.033547 991 2.303121 969.633166 0.000528
0.033581 992 2.358533 992.962112 0.000532
0.033615 993 2.415441 1016.920735 0.000537
0.033648 994 2.473404 1041.323828 0.000541
0.033682 995 2.532664 1066.272457 0.000546
0.033716 996 2.593041 1091.691760 0.000550
0.033750 997 2.654095 1117.396268 0.000554
0.033784 998 2.716382 1143.619603 0.000558
0.033818 999 2.779538 1170.208694 0.000562
0.033852 1000 2.843536 1197.152471 0.000567
0.033866 1001 2.870738 1208.604597 0.000568
0.033880 1002 2.898082 1220.116560 0.000570
0.033895 1003 2.925506 1231.662470 0.000572
0.033909 1004 2.953174 1243.310859 0.000573
0.033923 1005 2.980868 1254.970242 0.000575
0.033937 1006 3.008605 1266.647832 0.000577
0.033951 1007 3.036388 1278.344728 0.000578
0.033966 1008 3.064548 1290.200256 0.000580
0.033980 1009 3.092847 1302.114385 0.000581
0.033994 1010 3.121191 1314.047323 0.000583
0.034008 1011 3.149645 1326.026854 0.000584
0.034022 1012 3.178221 1338.057311 0.000586
0.034037 1013 3.206799 1350.089094 0.000588
0.034051 1014 3.235481 1362.164256 0.000589
0.034065 1015 3.264291 1374.293460 0.000591
0.034079 1016 3.293169 1386.451720 0.000592
0.034093 1017 3.322082 1398.624227 0.000594
0.034107 1018 3.351256 1410.906647 0.000595
0.034122 1019 3.380477 1423.208872 0.000596
0.034136 1020 3.409798 1435.553403 0.000598
0.034150 1021 3.439099 1447.889394 0.000599
0.034164 1022 3.468539 1460.283816 0.000601
0.034178 1023 3.497944 1472.663580 0.000602
0.034193 1024 3.527489 1485.102347 0.000603
0.034207 1025 3.557084 1497.561779 0.000605
0.034221 1026 3.586598 1509.987762 0.000606
0.034235 1027 3.616269 1522.479271 0.000608
0.034249 1028 3.645939 1534.970723 0.000609
0.034264 1029 3.675765 1547.527455 0.000610
0.034278 1030 3.705871 1560.202424 0.000611
0.034292 1031 3.735744 1572.779206 0.000613
0.034306 1032 3.765777 1585.423477 0.000614
0.034320 1033 3.795646 1597.998696 0.000615
0.034335 1034 3.825711 1610.656288 0.000616
0.034349 1035 3.855619 1623.247539 0.000618
0.034363 1036 3.885763 1635.938699 0.000619
0.034377 1037 3.915753 1648.564446 0.000620
0.034391 1038 3.945941 1661.273851 0.000621
0.034406 1039 3.976029 1673.941275 0.000622
0.034420 1040 4.005978 1686.550245 0.000624
0.034434 1041 4.036109 1699.235371 0.000625
0.034448 1042 4.066254 1711.926861 0.000626
0.034462 1043 4.096254 1724.556865 0.000627
0.034477 1044 4.126273 1737.195341 0.000628
0.034491 1045 4.156349 1749.857638 0.000629
0.034505 1046 4.186288 1762.461903 0.000630
0.034519 1047 4.216229 1775.067300 0.000631
0.034533 1048 4.246170 1787.672952 0.000632
0.034548 1049 4.276117 1800.280907 0.000633
0.034562 1050 4.305881 1812.811681 0.000634
0.034576 1051 4.335733 1825.379514 0.000635
0.034590 1052 4.365303 1837.828907 0.000636
0.034604 1053 4.395061 1850.357380 0.000637
0.034619 1054 4.424664 1862.820231 0.000638
0.034633 1055 4.454068 1875.199630 0.000639
0.034647 1056 4.483551 1887.612142 0.000640
0.034661 1057 4.512959 1899.993445 0.000641
0.034675 1058 4.542114 1912.267570 0.000642
0.034689 1059 4.571406 1924.600097 0.000642
