# frequency_cm-1 spectrum_qm_au
6.588154406328715140e+01 3.330019018317970594e+29
6.604833278243471284e+01 -1.610075613392774295e+29
6.621512150158227428e+01 5.933264051143721696e+29
6.638191022072983571e+01 -3.057320486900890106e+29
6.654869893987739715e+01 4.167447640129604976e+29
6.671548765902495859e+01 -2.884981346986789108e+29
6.688227637817252003e+01 5.059492882746532507e+29
6.704906509732008146e+01 -2.306456086773047577e+29
6.721585381646764290e+01 4.490099144807067523e+29
6.738264253561520434e+01 -1.944630204012440181e+29
6.754943125476277999e+01 3.220399343678278352e+29
6.771621997391034142e+01 3.823190960020086305e+28
6.788300869305790286e+01 1.649632595948617302e+29
6.804979741220546430e+01 -9.045487825068896838e+28
6.821658613135302573e+01 3.970407610607945259e+29
6.838337485050058717e+01 7.666963810573802971e+28
6.855016356964814861e+01 4.288868089364152837e+29
6.871695228879571005e+01 -8.283724405720494123e+28
6.888374100794327148e+01 1.256906076093600419e+29
6.905052972709083292e+01 8.520554738754008243e+28
6.921731844623839436e+01 1.071942753948121767e+29
6.938410716538595580e+01 3.674644641297378018e+29
6.955089588453351723e+01 -5.369389511653099809e+28
6.971768460368107867e+01 1.980796579786058402e+29
6.988447332282864011e+01 5.223218533757018319e+29
7.005126204197620154e+01 3.932836987007913571e+27
7.021805076112376298e+01 1.867459822648523655e+29
7.038483948027132442e+01 4.610094299269960823e+28
7.055162819941888586e+01 2.932107702340197582e+29
7.071841691856644729e+01 -1.517147446446496556e+29
7.088520563771400873e+01 3.421629688638549147e+29
7.105199435686158438e+01 -9.209414217742410020e+28
7.121878307600914582e+01 4.220458195810159738e+29
7.138557179515670725e+01 -2.009449468380221473e+29
7.155236051430426869e+01 3.998944181334221628e+29
7.171914923345183013e+01 -1.448166078965493461e+29
7.188593795259939156e+01 3.147142743784005075e+29
7.205272667174695300e+01 7.454775608821378306e+27
7.221951539089451444e+01 4.781032903164025738e+29
7.238630411004207588e+01 -2.137503149512298101e+29
7.255309282918963731e+01 3.627108183684007262e+29
7.271988154833719875e+01 7.837000410731060083e+28
7.288667026748476019e+01 2.518029185881613771e+28
7.305345898663232163e+01 2.089870859586180656e+29
7.322024770577989727e+01 1.520045150572001695e+29
7.338703642492745871e+01 3.410919992395815686e+29
7.355382514407502015e+01 1.706607708159008429e+29
7.372061386322258159e+01 5.989032766384437744e+28
7.388740258237014302e+01 1.676195105393438494e+29
7.405419130151770446e+01 -3.037148345724617785e+28
7.422098002066526590e+01 4.174244253753710770e+29
7.438776873981284155e+01 1.433875147730809933e+29
7.455455745896038877e+01 1.545469742097198822e+29
7.472134617810795021e+01 2.346111583423237238e+28
7.488813489725551165e+01 2.160510916471527924e+29
7.505492361640307308e+01 -1.825130412243450296e+28
7.522171233555063452e+01 5.240497121104437391e+29
7.538850105469819596e+01 -9.053983824390298934e+28
7.555528977384577161e+01 8.993554422302719923e+29
7.572207849299331883e+01 1.047931317297994344e+29
7.588886721214089448e+01 2.774793257669007240e+29
7.605565593128844171e+01 -1.240115822849381969e+29
7.622244465043601735e+01 3.523584515961233147e+29
7.638923336958356458e+01 -1.581910173537149962e+29
7.655602208873114023e+01 2.045389196929994353e+29
7.672281080787870167e+01 7.270897391514557589e+28
7.688959952702626310e+01 1.525518269434449681e+29
7.705638824617382454e+01 1.159308077633546158e+29
7.722317696532138598e+01 3.112227449402182456e+29
7.738996568446894742e+01 1.927733068080589814e+29
7.755675440361652306e+01 5.764218505056666919e+29
7.772354312276407029e+01 -1.121329508247922952e+29
7.789033184191164594e+01 3.746305503589761551e+29
7.805712056105919316e+01 -2.935424149735151128e+29
7.822390928020676881e+01 5.461621887981765358e+29
7.839069799935431604e+01 -7.032926566453486200e+28
7.855748671850189169e+01 5.323277978091467531e+29
7.872427543764943891e+01 -1.486874969066448283e+29
7.889106415679701456e+01 4.078752098805526133e+29
7.905785287594457600e+01 5.474135783853429834e+29
7.922464159509213744e+01 3.274776531095251787e+29
7.939143031423969887e+01 -1.144839168589506844e+29
7.955821903338726031e+01 6.956261103510017089e+29
7.972500775253482175e+01 -5.039971538508462403e+29
7.989179647168239740e+01 6.742313455415048736e+29
8.005858519082994462e+01 -3.879246353132372996e+29
8.022537390997752027e+01 3.897981090206626135e+29
8.039216262912506750e+01 -8.500916720020529970e+28
8.055895134827264314e+01 7.662359513065590784e+29
8.072574006742019037e+01 -1.459872470378122350e+29
8.089252878656776602e+01 5.057319931921047901e+29
8.105931750571532746e+01 -4.589405713309523866e+28
8.122610622486288889e+01 5.572755311214562840e+29
8.139289494401045033e+01 -4.888636914663992972e+29
8.155968366315801177e+01 6.638395131685946555e+29
8.172647238230557321e+01 -2.457423008776508797e+29
8.189326110145314885e+01 8.366074080948885553e+29
8.206004982060069608e+01 -3.717121171484411851e+29
8.222683853974827173e+01 5.958270207116242921e+29
8.239362725889581895e+01 -3.696374017819633920e+29
8.256041597804339460e+01 6.077000045137476687e+29
8.272720469719094183e+01 -5.708670170588181079e+29
8.289399341633851748e+01 8.639132446016514154e+29
8.306078213548606470e+01 -4.534082572131635396e+29
8.322757085463364035e+01 5.581288759951289033e+29
8.339435957378120179e+01 -2.675921022008443213e+29
8.356114829292876323e+01 6.196698467924721435e+29
8.372793701207632466e+01 -1.340925141114336073e+28
8.389472573122388610e+01 6.787874575278469737e+29
8.406151445037144754e+01 -5.481565155881630126e+29
8.422830316951902319e+01 1.022896532277764906e+30
8.439509188866657041e+01 -3.542051614742945629e+29
8.456188060781414606e+01 4.674171990008752959e+29
8.472866932696169329e+01 -1.837574779932573047e+29
8.489545804610926893e+01 6.716057143151960757e+29
8.506224676525681616e+01 -2.309320226941513963e+29
8.522903548440439181e+01 4.877804008031622147e+29
8.539582420355195325e+01 -2.098587304322732819e+29
8.556261292269950047e+01 4.965778860188949178e+29
8.572940164184707612e+01 -2.184317852623135460e+29
8.589619036099462335e+01 6.441535304703224948e+29
8.606297908014219900e+01 -4.332227814082398342e+29
8.622976779928974622e+01 8.083194224799979930e+29
8.639655651843732187e+01 3.225652785726703290e+29
8.656334523758488331e+01 2.670069046530483169e+29
8.673013395673244474e+01 1.370300432562677967e+29
8.689692267588000618e+01 5.531290399661567350e+29
8.706371139502756762e+01 -3.731474611382374424e+29
8.723050011417512906e+01 7.315837660977964167e+29
8.739728883332269049e+01 -2.443819185106740741e+29
8.756407755247025193e+01 5.286081460910559446e+29
8.773086627161782758e+01 -2.734922388015500904e+29
8.789765499076537481e+01 4.976104792152922122e+29
8.806444370991295045e+01 -7.187845041097962810e+28
8.823123242906049768e+01 3.464972037230064861e+29
8.839802114820807333e+01 -6.661612210463167737e+28
8.856480986735562055e+01 2.651199762736366332e+29
8.873159858650319620e+01 -1.440890779665230692e+29
8.889838730565075764e+01 4.515093059685301583e+29
8.906517602479831908e+01 9.624063415870377042e+28
8.923196474394588051e+01 5.725308993872199073e+29
8.939875346309344195e+01 -3.158944123736939953e+29
8.956554218224100339e+01 4.358748298334702005e+29
8.973233090138857904e+01 -2.729017359424786600e+29
8.989911962053612626e+01 1.254214835953814193e+30
9.006590833968370191e+01 -5.025122395209279050e+29
9.023269705883124914e+01 6.478843950686895010e+29
9.039948577797882479e+01 3.632223688001666922e+29
9.056627449712637201e+01 1.941339347216111289e+29
9.073306321627394766e+01 5.305347560357545677e+28
9.089985193542149489e+01 3.556096577029926751e+29
9.106664065456907053e+01 1.919913136222397191e+29
9.123342937371663197e+01 2.137842983658226272e+29
9.140021809286419341e+01 1.015532882082628559e+29
9.156700681201175485e+01 6.107458037764603293e+29
9.173379553115931628e+01 9.477568037029419523e+28
9.190058425030687772e+01 1.108210800525400509e+29
9.206737296945445337e+01 1.897732392852112907e+29
9.223416168860200059e+01 1.592932212173007341e+29
9.240095040774957624e+01 9.712247085063038728e+28
9.256773912689712347e+01 3.158341990629760173e+29
9.273452784604469912e+01 -1.640362813960117994e+29
9.290131656519224634e+01 4.957869468558075533e+29
9.306810528433982199e+01 -8.910301280489729573e+28
9.323489400348738343e+01 2.843470177440271822e+29
9.340168272263494487e+01 2.135266817286177087e+29
9.356847144178250630e+01 4.303978771769255984e+29
9.373526016093006774e+01 -3.400084646136963217e+29
9.390204888007762918e+01 5.462903322964839221e+29
9.406883759922520483e+01 -2.773975618047320007e+28
9.423562631837275205e+01 3.770138197425132713e+29
9.440241503752032770e+01 -7.063572484518518779e+27
9.456920375666787493e+01 2.918655451778456997e+29
9.473599247581545058e+01 -3.968935117706594283e+28
9.490278119496299780e+01 3.754280886982547784e+29
9.506956991411057345e+01 -1.029357204786506337e+28
9.523635863325812068e+01 3.480932456392611759e+29
9.540314735240569632e+01 1.215479257823310923e+29
