# frequency_cm-1 spectrum_qm_au
1.867985189486570050e+02 1.573047822437825200e+16
1.871320877324939147e+02 1.572555854097504200e+16
1.874656565163308244e+02 1.572060400376510000e+16
1.877992253001676772e+02 1.571561490522361800e+16
1.881327940840045869e+02 1.571059153901680800e+16
1.884663628678414398e+02 1.570553419996827600e+16
1.887999316516783495e+02 1.570044318402547600e+16
1.891335004355152591e+02 1.569531878822589800e+16
1.894670692193521120e+02 1.569016131066326000e+16
1.898006380031890217e+02 1.568497105045358600e+16
1.901342067870258745e+02 1.567974830770118400e+16
1.904677755708627842e+02 1.567449338346464800e+16
1.908013443546996939e+02 1.566920657972272600e+16
1.911349131385365467e+02 1.566388819934020400e+16
1.914684819223734564e+02 1.565853854603373200e+16
1.918020507062103377e+02 1.565315792433766800e+16
1.921356194900472190e+02 1.564774663956989200e+16
1.924691882738841286e+02 1.564230499779761200e+16
1.928027570577210099e+02 1.563683330580322000e+16
