# Material time functions for all couplings (staging adapter output)
# Criterion: F(k,t) = 0.1, corrected least-squares reconstruction
# Each column pair is (time_ps, xi) for one coupling.
#
t_0_ps xi_0 t_0p01_ps xi_0p01 t_0p016667_ps xi_0p016667 t_0p023333_ps xi_0p023333 t_0p03_ps xi_0p03
1.329044e+03 1.163838e+01 1.329462e+03 1.801571e+01 1.327829e+03 5.954201e+00 1.329735e+03 4.719879e+00 1.329961e+03 3.260501e+00
1.330229e+03 1.164775e+01 1.330648e+03 1.801986e+01 1.329013e+03 5.960655e+00 1.330921e+03 4.724631e+00 1.331147e+03 3.264898e+00
1.331415e+03 1.165713e+01 1.331834e+03 1.802400e+01 1.330198e+03 5.967109e+00 1.332107e+03 4.729383e+00 1.332334e+03 3.269296e+00
1.332600e+03 1.166651e+01 1.333020e+03 1.802814e+01 1.331382e+03 5.973562e+00 1.333294e+03 4.734136e+00 1.333520e+03 3.273693e+00
1.333786e+03 1.167588e+01 1.334206e+03 1.803229e+01 1.332567e+03 5.980016e+00 1.334480e+03 4.738888e+00 1.334707e+03 3.278091e+00
1.334972e+03 1.168526e+01 1.335392e+03 1.803643e+01 1.333751e+03 5.986470e+00 1.335666e+03 4.743640e+00 1.335893e+03 3.282488e+00
1.336157e+03 1.169431e+01 1.336578e+03 1.804058e+01 1.334936e+03 5.992974e+00 1.336852e+03 4.748466e+00 1.337080e+03 3.287198e+00
1.337343e+03 1.170242e+01 1.337764e+03 1.804475e+01 1.336120e+03 5.999627e+00 1.338038e+03 4.753509e+00 1.338266e+03 3.292816e+00
1.338528e+03 1.171052e+01 1.338950e+03 1.804891e+01 1.337305e+03 6.006280e+00 1.339225e+03 4.758552e+00 1.339452e+03 3.298435e+00
1.339714e+03 1.171863e+01 1.340136e+03 1.805307e+01 1.338489e+03 6.012933e+00 1.340411e+03 4.763595e+00 1.340639e+03 3.304054e+00
1.340900e+03 1.172674e+01 1.341322e+03 1.805723e+01 1.339674e+03 6.019585e+00 1.341597e+03 4.768637e+00 1.341825e+03 3.309672e+00
1.342085e+03 1.173484e+01 1.342508e+03 1.806140e+01 1.340858e+03 6.026238e+00 1.342783e+03 4.773680e+00 1.343012e+03 3.315291e+00
1.343271e+03 1.174295e+01 1.343694e+03 1.806556e+01 1.342043e+03 6.032891e+00 1.343969e+03 4.778723e+00 1.344198e+03 3.320910e+00
1.344456e+03 1.175106e+01 1.344880e+03 1.806972e+01 1.343227e+03 6.039543e+00 1.345156e+03 4.783766e+00 1.345384e+03 3.326528e+00
1.345642e+03 1.175917e+01 1.346065e+03 1.807388e+01 1.344412e+03 6.046196e+00 1.346342e+03 4.788809e+00 1.346571e+03 3.332147e+00
1.346827e+03 1.176727e+01 1.347251e+03 1.807805e+01 1.345596e+03 6.052849e+00 1.347528e+03 4.793851e+00 1.347757e+03 3.337766e+00
1.348013e+03 1.177538e+01 1.348437e+03 1.808221e+01 1.346781e+03 6.059501e+00 1.348714e+03 4.798894e+00 1.348944e+03 3.343384e+00
1.349199e+03 1.178349e+01 1.349623e+03 1.808637e+01 1.347965e+03 6.066154e+00 1.349900e+03 4.803937e+00 1.350130e+03 3.349003e+00
1.350384e+03 1.179160e+01 1.350809e+03 1.809053e+01 1.349150e+03 6.072807e+00 1.351087e+03 4.808980e+00 1.351316e+03 3.354622e+00
1.351570e+03 1.179970e+01 1.351995e+03 1.809470e+01 1.350334e+03 6.079460e+00 1.352273e+03 4.814023e+00 1.352503e+03 3.360240e+00
1.352755e+03 1.180781e+01 1.353181e+03 1.809886e+01 1.351519e+03 6.086112e+00 1.353459e+03 4.819065e+00 1.353689e+03 3.365859e+00
1.353941e+03 1.181592e+01 1.354367e+03 1.810302e+01 1.352703e+03 6.092765e+00 1.354645e+03 4.824108e+00 1.354876e+03 3.371478e+00
1.355127e+03 1.182403e+01 1.355553e+03 1.810718e+01 1.353888e+03 6.099418e+00 1.355831e+03 4.829151e+00 1.356062e+03 3.377096e+00
1.356312e+03 1.183213e+01 1.356739e+03 1.811135e+01 1.355072e+03 6.106070e+00 1.357018e+03 4.834194e+00 1.357248e+03 3.382715e+00
1.357498e+03 1.184024e+01 1.357925e+03 1.811551e+01 1.356257e+03 6.112723e+00 1.358204e+03 4.839237e+00 1.358435e+03 3.388334e+00
1.358683e+03 1.184835e+01 1.359111e+03 1.811967e+01 1.357441e+03 6.119376e+00 1.359390e+03 4.844280e+00 1.359621e+03 3.393952e+00
1.359869e+03 1.185646e+01 1.360297e+03 1.812383e+01 1.358626e+03 6.126029e+00 1.360576e+03 4.849322e+00 1.360808e+03 3.399571e+00
1.361055e+03 1.186456e+01 1.361483e+03 1.812800e+01 1.359810e+03 6.132681e+00 1.361762e+03 4.854365e+00 1.361994e+03 3.405190e+00
1.362240e+03 1.187267e+01 1.362669e+03 1.813216e+01 1.360995e+03 6.139334e+00 1.362949e+03 4.859408e+00 1.363180e+03 3.410808e+00
1.363426e+03 1.188078e+01 1.363855e+03 1.813632e+01 1.362179e+03 6.145987e+00 1.364135e+03 4.864451e+00 1.364367e+03 3.416427e+00
1.364611e+03 1.188888e+01 1.365041e+03 1.814048e+01 1.363364e+03 6.152639e+00 1.365321e+03 4.869494e+00 1.365553e+03 3.422046e+00
1.365797e+03 1.189699e+01 1.366227e+03 1.814465e+01 1.364548e+03 6.159292e+00 1.366507e+03 4.874536e+00 1.366740e+03 3.427664e+00
1.366982e+03 1.190510e+01 1.367413e+03 1.814881e+01 1.365733e+03 6.165945e+00 1.367693e+03 4.879579e+00 1.367926e+03 3.433283e+00
1.368168e+03 1.191321e+01 1.368599e+03 1.815297e+01 1.366917e+03 6.172597e+00 1.368880e+03 4.884622e+00 1.369112e+03 3.438902e+00
1.369354e+03 1.192131e+01 1.369785e+03 1.815713e+01 1.368102e+03 6.179250e+00 1.370066e+03 4.889665e+00 1.370299e+03 3.444520e+00
1.370539e+03 1.192942e+01 1.370971e+03 1.816130e+01 1.369286e+03 6.185903e+00 1.371252e+03 4.894708e+00 1.371485e+03 3.450139e+00
1.371725e+03 1.193753e+01 1.372157e+03 1.816546e+01 1.370471e+03 6.192556e+00 1.372438e+03 4.899750e+00 1.372672e+03 3.455758e+00
1.372910e+03 1.194564e+01 1.373343e+03 1.816962e+01 1.371655e+03 6.199208e+00 1.373625e+03 4.904793e+00 1.373858e+03 3.461376e+00
1.374096e+03 1.195374e+01 1.374529e+03 1.817378e+01 1.372840e+03 6.205861e+00 1.374811e+03 4.909836e+00 1.375045e+03 3.466995e+00
1.375282e+03 1.196185e+01 1.375714e+03 1.817794e+01 1.374024e+03 6.212514e+00 1.375997e+03 4.914879e+00 1.376231e+03 3.472614e+00
1.376467e+03 1.196996e+01 1.376900e+03 1.818211e+01 1.375209e+03 6.219166e+00 1.377183e+03 4.919922e+00 1.377417e+03 3.478233e+00
1.377653e+03 1.197807e+01 1.378086e+03 1.818627e+01 1.376393e+03 6.225819e+00 1.378369e+03 4.924964e+00 1.378604e+03 3.483851e+00
1.378838e+03 1.198617e+01 1.379272e+03 1.819043e+01 1.377578e+03 6.232472e+00 1.379556e+03 4.930007e+00 1.379790e+03 3.489470e+00
1.380024e+03 1.199428e+01 1.380458e+03 1.819459e+01 1.378762e+03 6.239125e+00 1.380742e+03 4.935050e+00 1.380977e+03 3.495089e+00
1.381210e+03 1.200239e+01 1.381644e+03 1.819876e+01 1.379947e+03 6.245777e+00 1.381928e+03 4.940093e+00 1.382163e+03 3.500707e+00
1.382395e+03 1.200998e+01 1.382830e+03 1.820373e+01 1.381131e+03 6.252533e+00 1.383114e+03 4.945364e+00 1.383349e+03 3.507116e+00
1.383581e+03 1.201682e+01 1.384016e+03 1.820992e+01 1.382316e+03 6.259441e+00 1.384300e+03 4.950976e+00 1.384536e+03 3.514700e+00
1.384766e+03 1.202366e+01 1.385202e+03 1.821611e+01 1.383500e+03 6.266350e+00 1.385487e+03 4.956587e+00 1.385722e+03 3.522283e+00
1.385952e+03 1.203050e+01 1.386388e+03 1.822230e+01 1.384685e+03 6.273259e+00 1.386673e+03 4.962198e+00 1.386909e+03 3.529866e+00
1.387137e+03 1.203734e+01 1.387574e+03 1.822849e+01 1.385869e+03 6.280167e+00 1.387859e+03 4.967809e+00 1.388095e+03 3.537449e+00
1.388323e+03 1.204418e+01 1.388760e+03 1.823468e+01 1.387054e+03 6.287076e+00 1.389045e+03 4.973420e+00 1.389281e+03 3.545032e+00
1.389509e+03 1.205102e+01 1.389946e+03 1.824087e+01 1.388238e+03 6.293984e+00 1.390231e+03 4.979031e+00 1.390468e+03 3.552616e+00
1.390694e+03 1.205786e+01 1.391132e+03 1.824705e+01 1.389423e+03 6.300893e+00 1.391418e+03 4.984643e+00 1.391654e+03 3.560199e+00
1.391880e+03 1.206470e+01 1.392318e+03 1.825324e+01 1.390607e+03 6.307801e+00 1.392604e+03 4.990254e+00 1.392841e+03 3.567782e+00
1.393065e+03 1.207154e+01 1.393504e+03 1.825943e+01 1.391792e+03 6.314710e+00 1.393790e+03 4.995865e+00 1.394027e+03 3.575365e+00
1.394251e+03 1.207837e+01 1.394690e+03 1.826562e+01 1.392976e+03 6.321619e+00 1.394976e+03 5.001476e+00 1.395213e+03 3.582948e+00
1.395437e+03 1.208521e+01 1.395876e+03 1.827181e+01 1.394161e+03 6.328527e+00 1.396162e+03 5.007087e+00 1.396400e+03 3.590532e+00
1.396622e+03 1.209205e+01 1.397062e+03 1.827800e+01 1.395345e+03 6.335436e+00 1.397349e+03 5.012698e+00 1.397586e+03 3.598115e+00
1.397808e+03 1.209889e+01 1.398248e+03 1.828418e+01 1.396530e+03 6.342344e+00 1.398535e+03 5.018310e+00 1.398773e+03 3.605698e+00
1.398993e+03 1.210573e+01 1.399434e+03 1.829037e+01 1.397714e+03 6.349253e+00 1.399721e+03 5.023921e+00 1.399959e+03 3.613281e+00
1.400179e+03 1.211257e+01 1.400620e+03 1.829656e+01 1.398899e+03 6.356161e+00 1.400907e+03 5.029532e+00 1.401145e+03 3.620864e+00
1.401365e+03 1.211941e+01 1.401806e+03 1.830275e+01 1.400083e+03 6.363070e+00 1.402093e+03 5.035143e+00 1.402332e+03 3.628448e+00
1.402550e+03 1.212625e+01 1.402992e+03 1.830894e+01 1.401268e+03 6.369979e+00 1.403280e+03 5.040754e+00 1.403518e+03 3.636031e+00
1.403736e+03 1.213309e+01 1.404178e+03 1.831513e+01 1.402452e+03 6.376887e+00 1.404466e+03 5.046366e+00 1.404705e+03 3.643614e+00
1.404921e+03 1.213993e+01 1.405364e+03 1.832132e+01 1.403637e+03 6.383796e+00 1.405652e+03 5.051977e+00 1.405891e+03 3.651197e+00
1.406107e+03 1.214677e+01 1.406549e+03 1.832750e+01 1.404821e+03 6.390704e+00 1.406838e+03 5.057588e+00 1.407077e+03 3.658780e+00
1.407292e+03 1.215360e+01 1.407735e+03 1.833369e+01 1.406006e+03 6.397613e+00 1.408024e+03 5.063199e+00 1.408264e+03 3.666364e+00
1.408478e+03 1.216044e+01 1.408921e+03 1.833988e+01 1.407190e+03 6.404521e+00 1.409211e+03 5.068810e+00 1.409450e+03 3.673947e+00
1.409664e+03 1.216728e+01 1.410107e+03 1.834607e+01 1.408375e+03 6.411430e+00 1.410397e+03 5.074421e+00 1.410637e+03 3.681530e+00
1.410849e+03 1.217412e+01 1.411293e+03 1.835226e+01 1.409559e+03 6.418339e+00 1.411583e+03 5.080033e+00 1.411823e+03 3.689113e+00
1.412035e+03 1.218096e+01 1.412479e+03 1.835845e+01 1.410744e+03 6.425247e+00 1.412769e+03 5.085644e+00 1.413010e+03 3.696697e+00
1.413220e+03 1.218780e+01 1.413665e+03 1.836463e+01 1.411928e+03 6.432156e+00 1.413955e+03 5.091255e+00 1.414196e+03 3.704280e+00
1.414406e+03 1.219464e+01 1.414851e+03 1.837082e+01 1.413113e+03 6.439064e+00 1.415142e+03 5.096866e+00 1.415382e+03 3.711863e+00
1.415592e+03 1.220148e+01 1.416037e+03 1.837701e+01 1.414297e+03 6.445973e+00 1.416328e+03 5.102477e+00 1.416569e+03 3.719446e+00
1.416777e+03 1.220832e+01 1.417223e+03 1.838320e+01 1.415482e+03 6.452881e+00 1.417514e+03 5.108089e+00 1.417755e+03 3.727029e+00
1.417963e+03 1.221516e+01 1.418409e+03 1.838939e+01 1.416666e+03 6.459790e+00 1.418700e+03 5.113700e+00 1.418942e+03 3.734613e+00
1.419148e+03 1.222199e+01 1.419595e+03 1.839558e+01 1.417851e+03 6.466699e+00 1.419886e+03 5.119311e+00 1.420128e+03 3.742196e+00
1.420334e+03 1.222883e+01 1.420781e+03 1.840177e+01 1.419035e+03 6.473607e+00 1.421073e+03 5.124922e+00 1.421314e+03 3.749779e+00
1.421519e+03 1.223567e+01 1.421967e+03 1.840795e+01 1.420220e+03 6.480516e+00 1.422259e+03 5.130533e+00 1.422501e+03 3.757362e+00
1.422705e+03 1.224251e+01 1.423153e+03 1.841414e+01 1.421404e+03 6.487424e+00 1.423445e+03 5.136144e+00 1.423687e+03 3.764945e+00
1.423891e+03 1.224935e+01 1.424339e+03 1.842033e+01 1.422589e+03 6.494333e+00 1.424631e+03 5.141756e+00 1.424874e+03 3.772529e+00
1.425076e+03 1.225619e+01 1.425525e+03 1.842652e+01 1.423773e+03 6.501241e+00 1.425818e+03 5.147367e+00 1.426060e+03 3.780112e+00
1.426262e+03 1.226303e+01 1.426711e+03 1.843271e+01 1.424958e+03 6.508150e+00 1.427004e+03 5.152978e+00 1.427246e+03 3.787695e+00
1.427447e+03 1.226987e+01 1.427897e+03 1.843890e+01 1.426142e+03 6.515058e+00 1.428190e+03 5.158589e+00 1.428433e+03 3.795278e+00
1.428633e+03 1.227635e+01 1.429083e+03 1.844584e+01 1.427327e+03 6.522073e+00 1.429376e+03 5.164593e+00 1.429619e+03 3.803567e+00
1.429819e+03 1.228254e+01 1.430269e+03 1.845341e+01 1.428511e+03 6.529173e+00 1.430562e+03 5.170920e+00 1.430806e+03 3.812434e+00
1.431004e+03 1.228874e+01 1.431455e+03 1.846098e+01 1.429696e+03 6.536274e+00 1.431749e+03 5.177247e+00 1.431992e+03 3.821302e+00
1.432190e+03 1.229493e+01 1.432641e+03 1.846855e+01 1.430880e+03 6.543374e+00 1.432935e+03 5.183575e+00 1.433178e+03 3.830169e+00
1.433375e+03 1.230112e+01 1.433827e+03 1.847611e+01 1.432065e+03 6.550475e+00 1.434121e+03 5.189902e+00 1.434365e+03 3.839037e+00
1.434561e+03 1.230731e+01 1.435013e+03 1.848368e+01 1.433249e+03 6.557576e+00 1.435307e+03 5.196229e+00 1.435551e+03 3.847905e+00
1.435747e+03 1.231350e+01 1.436198e+03 1.849125e+01 1.434434e+03 6.564676e+00 1.436493e+03 5.202556e+00 1.436738e+03 3.856772e+00
1.436932e+03 1.231969e+01 1.437384e+03 1.849882e+01 1.435618e+03 6.571777e+00 1.437680e+03 5.208883e+00 1.437924e+03 3.865640e+00
1.438118e+03 1.232589e+01 1.438570e+03 1.850638e+01 1.436803e+03 6.578878e+00 1.438866e+03 5.215210e+00 1.439110e+03 3.874507e+00
1.439303e+03 1.233208e+01 1.439756e+03 1.851395e+01 1.437987e+03 6.585978e+00 1.440052e+03 5.221537e+00 1.440297e+03 3.883375e+00
1.440489e+03 1.233827e+01 1.440942e+03 1.852152e+01 1.439172e+03 6.593079e+00 1.441238e+03 5.227864e+00 1.441483e+03 3.892243e+00
1.441674e+03 1.234446e+01 1.442128e+03 1.852909e+01 1.440357e+03 6.600180e+00 1.442424e+03 5.234191e+00 1.442670e+03 3.901110e+00
1.442860e+03 1.235065e+01 1.443314e+03 1.853665e+01 1.441541e+03 6.607280e+00 1.443611e+03 5.240518e+00 1.443856e+03 3.909978e+00
1.444046e+03 1.235685e+01 1.444500e+03 1.854422e+01 1.442726e+03 6.614381e+00 1.444797e+03 5.246845e+00 1.445042e+03 3.918845e+00
1.445231e+03 1.236304e+01 1.445686e+03 1.855179e+01 1.443910e+03 6.621482e+00 1.445983e+03 5.253172e+00 1.446229e+03 3.927713e+00
1.446417e+03 1.236923e+01 1.446872e+03 1.855936e+01 1.445095e+03 6.628582e+00 1.447169e+03 5.259499e+00 1.447415e+03 3.936580e+00
1.447602e+03 1.237542e+01 1.448058e+03 1.856693e+01 1.446279e+03 6.635683e+00 1.448355e+03 5.265826e+00 1.448602e+03 3.945448e+00
1.448788e+03 1.238161e+01 1.449244e+03 1.857449e+01 1.447464e+03 6.642784e+00 1.449542e+03 5.272153e+00 1.449788e+03 3.954316e+00
1.449974e+03 1.238781e+01 1.450430e+03 1.858206e+01 1.448648e+03 6.649884e+00 1.450728e+03 5.278480e+00 1.450974e+03 3.963183e+00
1.451159e+03 1.239400e+01 1.451616e+03 1.858963e+01 1.449833e+03 6.656985e+00 1.451914e+03 5.284807e+00 1.452161e+03 3.972051e+00
1.452345e+03 1.240019e+01 1.452802e+03 1.859720e+01 1.451017e+03 6.664085e+00 1.453100e+03 5.291134e+00 1.453347e+03 3.980918e+00
1.453530e+03 1.240638e+01 1.453988e+03 1.860476e+01 1.452202e+03 6.671186e+00 1.454286e+03 5.297461e+00 1.454534e+03 3.989786e+00
1.454716e+03 1.241257e+01 1.455174e+03 1.861233e+01 1.453386e+03 6.678287e+00 1.455473e+03 5.303788e+00 1.455720e+03 3.998654e+00
1.455902e+03 1.241876e+01 1.456360e+03 1.861990e+01 1.454571e+03 6.685387e+00 1.456659e+03 5.310115e+00 1.456907e+03 4.007521e+00
1.457087e+03 1.242496e+01 1.457546e+03 1.862747e+01 1.455755e+03 6.692488e+00 1.457845e+03 5.316442e+00 1.458093e+03 4.016389e+00
1.458273e+03 1.243115e+01 1.458732e+03 1.863504e+01 1.456940e+03 6.699589e+00 1.459031e+03 5.322769e+00 1.459279e+03 4.025256e+00
1.459458e+03 1.243734e+01 1.459918e+03 1.864260e+01 1.458124e+03 6.706689e+00 1.460217e+03 5.329096e+00 1.460466e+03 4.034124e+00
1.460644e+03 1.244353e+01 1.461104e+03 1.865017e+01 1.459309e+03 6.713790e+00 1.461404e+03 5.335423e+00 1.461652e+03 4.042992e+00
1.461829e+03 1.244972e+01 1.462290e+03 1.865774e+01 1.460493e+03 6.720891e+00 1.462590e+03 5.341750e+00 1.462839e+03 4.051859e+00
1.463015e+03 1.245592e+01 1.463476e+03 1.866531e+01 1.461678e+03 6.727991e+00 1.463776e+03 5.348077e+00 1.464025e+03 4.060727e+00
1.464201e+03 1.246211e+01 1.464662e+03 1.867287e+01 1.462862e+03 6.735092e+00 1.464962e+03 5.354404e+00 1.465211e+03 4.069594e+00
1.465386e+03 1.246830e+01 1.465848e+03 1.868044e+01 1.464047e+03 6.742193e+00 1.466148e+03 5.360731e+00 1.466398e+03 4.078462e+00
1.466572e+03 1.247449e+01 1.467033e+03 1.868801e+01 1.465231e+03 6.749293e+00 1.467335e+03 5.367058e+00 1.467584e+03 4.087329e+00
1.467757e+03 1.248068e+01 1.468219e+03 1.869558e+01 1.466416e+03 6.756394e+00 1.468521e+03 5.373385e+00 1.468771e+03 4.096197e+00
1.468943e+03 1.248687e+01 1.469405e+03 1.870315e+01 1.467600e+03 6.763495e+00 1.469707e+03 5.379712e+00 1.469957e+03 4.105065e+00
1.470129e+03 1.249307e+01 1.470591e+03 1.871071e+01 1.468785e+03 6.770595e+00 1.470893e+03 5.386040e+00 1.471143e+03 4.113932e+00
1.471314e+03 1.249926e+01 1.471777e+03 1.871828e+01 1.469969e+03 6.777696e+00 1.472079e+03 5.392367e+00 1.472330e+03 4.122800e+00
1.472500e+03 1.250545e+01 1.472963e+03 1.872585e+01 1.471154e+03 6.784797e+00 1.473266e+03 5.398694e+00 1.473516e+03 4.131667e+00
1.473685e+03 1.251164e+01 1.474149e+03 1.873342e+01 1.472338e+03 6.791897e+00 1.474452e+03 5.405021e+00 1.474703e+03 4.140535e+00
1.474871e+03 1.251809e+01 1.475335e+03 1.874121e+01 1.473523e+03 6.799049e+00 1.475638e+03 5.411724e+00 1.475889e+03 4.148730e+00
1.476057e+03 1.252466e+01 1.476521e+03 1.874911e+01 1.474707e+03 6.806224e+00 1.476824e+03 5.418592e+00 1.477075e+03 4.156631e+00
1.477242e+03 1.253123e+01 1.477707e+03 1.875701e+01 1.475892e+03 6.813399e+00 1.478010e+03 5.425460e+00 1.478262e+03 4.164532e+00
1.478428e+03 1.253780e+01 1.478893e+03 1.876491e+01 1.477076e+03 6.820574e+00 1.479197e+03 5.432328e+00 1.479448e+03 4.172434e+00
1.479613e+03 1.254436e+01 1.480079e+03 1.877281e+01 1.478261e+03 6.827748e+00 1.480383e+03 5.439196e+00 1.480635e+03 4.180335e+00
1.480799e+03 1.255093e+01 1.481265e+03 1.878071e+01 1.479445e+03 6.834923e+00 1.481569e+03 5.446064e+00 1.481821e+03 4.188236e+00
1.481984e+03 1.255750e+01 1.482451e+03 1.878861e+01 1.480630e+03 6.842098e+00 1.482755e+03 5.452932e+00 1.483007e+03 4.196137e+00
1.483170e+03 1.256406e+01 1.483637e+03 1.879651e+01 1.481814e+03 6.849273e+00 1.483942e+03 5.459800e+00 1.484194e+03 4.204038e+00
1.484356e+03 1.257063e+01 1.484823e+03 1.880441e+01 1.482999e+03 6.856448e+00 1.485128e+03 5.466668e+00 1.485380e+03 4.211940e+00
1.485541e+03 1.257720e+01 1.486009e+03 1.881230e+01 1.484183e+03 6.863622e+00 1.486314e+03 5.473536e+00 1.486567e+03 4.219841e+00
1.486727e+03 1.258377e+01 1.487195e+03 1.882020e+01 1.485368e+03 6.870797e+00 1.487500e+03 5.480404e+00 1.487753e+03 4.227742e+00
1.487912e+03 1.259033e+01 1.488381e+03 1.882810e+01 1.486552e+03 6.877972e+00 1.488686e+03 5.487272e+00 1.488939e+03 4.235643e+00
1.489098e+03 1.259690e+01 1.489567e+03 1.883600e+01 1.487737e+03 6.885147e+00 1.489873e+03 5.494140e+00 1.490126e+03 4.243544e+00
1.490284e+03 1.260347e+01 1.490753e+03 1.884390e+01 1.488921e+03 6.892321e+00 1.491059e+03 5.501008e+00 1.491312e+03 4.251446e+00
1.491469e+03 1.261003e+01 1.491939e+03 1.885180e+01 1.490106e+03 6.899496e+00 1.492245e+03 5.507875e+00 1.492499e+03 4.259347e+00
1.492655e+03 1.261660e+01 1.493125e+03 1.885970e+01 1.491290e+03 6.906671e+00 1.493431e+03 5.514743e+00 1.493685e+03 4.267248e+00
1.493840e+03 1.262317e+01 1.494311e+03 1.886760e+01 1.492475e+03 6.913846e+00 1.494617e+03 5.521611e+00 1.494872e+03 4.275149e+00
1.495026e+03 1.262973e+01 1.495497e+03 1.887550e+01 1.493659e+03 6.921020e+00 1.495804e+03 5.528479e+00 1.496058e+03 4.283050e+00
1.496212e+03 1.263630e+01 1.496682e+03 1.888340e+01 1.494844e+03 6.928195e+00 1.496990e+03 5.535347e+00 1.497244e+03 4.290952e+00
1.497397e+03 1.264287e+01 1.497868e+03 1.889129e+01 1.496028e+03 6.935370e+00 1.498176e+03 5.542215e+00 1.498431e+03 4.298853e+00
1.498583e+03 1.264944e+01 1.499054e+03 1.889919e+01 1.497213e+03 6.942545e+00 1.499362e+03 5.549083e+00 1.499617e+03 4.306754e+00
1.499768e+03 1.265600e+01 1.500240e+03 1.890709e+01 1.498397e+03 6.949719e+00 1.500548e+03 5.555951e+00 1.500804e+03 4.314655e+00
1.500954e+03 1.266257e+01 1.501426e+03 1.891499e+01 1.499582e+03 6.956894e+00 1.501735e+03 5.562819e+00 1.501990e+03 4.322556e+00
1.502139e+03 1.266914e+01 1.502612e+03 1.892289e+01 1.500766e+03 6.964069e+00 1.502921e+03 5.569687e+00 1.503176e+03 4.330457e+00
1.503325e+03 1.267570e+01 1.503798e+03 1.893079e+01 1.501951e+03 6.971244e+00 1.504107e+03 5.576555e+00 1.504363e+03 4.338359e+00
1.504511e+03 1.268227e+01 1.504984e+03 1.893869e+01 1.503135e+03 6.978419e+00 1.505293e+03 5.583423e+00 1.505549e+03 4.346260e+00
1.505696e+03 1.268884e+01 1.506170e+03 1.894659e+01 1.504320e+03 6.985593e+00 1.506479e+03 5.590291e+00 1.506736e+03 4.354161e+00
1.506882e+03 1.269541e+01 1.507356e+03 1.895449e+01 1.505504e+03 6.992768e+00 1.507666e+03 5.597159e+00 1.507922e+03 4.362062e+00
1.508067e+03 1.270197e+01 1.508542e+03 1.896238e+01 1.506689e+03 6.999943e+00 1.508852e+03 5.604027e+00 1.509108e+03 4.369963e+00
1.509253e+03 1.270854e+01 1.509728e+03 1.897028e+01 1.507873e+03 7.007118e+00 1.510038e+03 5.610895e+00 1.510295e+03 4.377865e+00
1.510439e+03 1.271511e+01 1.510914e+03 1.897818e+01 1.509058e+03 7.014292e+00 1.511224e+03 5.617763e+00 1.511481e+03 4.385766e+00
1.511624e+03 1.272167e+01 1.512100e+03 1.898608e+01 1.510242e+03 7.021467e+00 1.512410e+03 5.624631e+00 1.512668e+03 4.393667e+00
1.512810e+03 1.272824e+01 1.513286e+03 1.899398e+01 1.511427e+03 7.028642e+00 1.513597e+03 5.631499e+00 1.513854e+03 4.401568e+00
1.513995e+03 1.273481e+01 1.514472e+03 1.900188e+01 1.512611e+03 7.035817e+00 1.514783e+03 5.638367e+00 1.515040e+03 4.409469e+00
1.515181e+03 1.274137e+01 1.515658e+03 1.900978e+01 1.513796e+03 7.042991e+00 1.515969e+03 5.645235e+00 1.516227e+03 4.417371e+00
1.516366e+03 1.274794e+01 1.516844e+03 1.901768e+01 1.514980e+03 7.050166e+00 1.517155e+03 5.652103e+00 1.517413e+03 4.425272e+00
1.517552e+03 1.275451e+01 1.518030e+03 1.902558e+01 1.516165e+03 7.057341e+00 1.518341e+03 5.658971e+00 1.518600e+03 4.433173e+00
1.518738e+03 1.276108e+01 1.519216e+03 1.903348e+01 1.517349e+03 7.064516e+00 1.519528e+03 5.665839e+00 1.519786e+03 4.441074e+00
1.519923e+03 1.276764e+01 1.520402e+03 1.904137e+01 1.518534e+03 7.071691e+00 1.520714e+03 5.672706e+00 1.520972e+03 4.448975e+00
1.521109e+03 1.277539e+01 1.521588e+03 1.904867e+01 1.519718e+03 7.078828e+00 1.521900e+03 5.679854e+00 1.522159e+03 4.454154e+00
1.522294e+03 1.278335e+01 1.522774e+03 1.905585e+01 1.520903e+03 7.085959e+00 1.523086e+03 5.687054e+00 1.523345e+03 4.458823e+00
1.523480e+03 1.279132e+01 1.523960e+03 1.906303e+01 1.522087e+03 7.093090e+00 1.524272e+03 5.694254e+00 1.524532e+03 4.463493e+00
1.524666e+03 1.279928e+01 1.525146e+03 1.907022e+01 1.523272e+03 7.100221e+00 1.525459e+03 5.701454e+00 1.525718e+03 4.468163e+00
1.525851e+03 1.280725e+01 1.526332e+03 1.907740e+01 1.524456e+03 7.107352e+00 1.526645e+03 5.708654e+00 1.526904e+03 4.472832e+00
1.527037e+03 1.281521e+01 1.527517e+03 1.908458e+01 1.525641e+03 7.114483e+00 1.527831e+03 5.715854e+00 1.528091e+03 4.477502e+00
1.528222e+03 1.282318e+01 1.528703e+03 1.909176e+01 1.526825e+03 7.121614e+00 1.529017e+03 5.723054e+00 1.529277e+03 4.482172e+00
1.529408e+03 1.283114e+01 1.529889e+03 1.909894e+01 1.528010e+03 7.128745e+00 1.530203e+03 5.730254e+00 1.530464e+03 4.486841e+00
1.530594e+03 1.283911e+01 1.531075e+03 1.910613e+01 1.529194e+03 7.135876e+00 1.531390e+03 5.737454e+00 1.531650e+03 4.491511e+00
1.531779e+03 1.284707e+01 1.532261e+03 1.911331e+01 1.530379e+03 7.143007e+00 1.532576e+03 5.744654e+00 1.532837e+03 4.496181e+00
1.532965e+03 1.285503e+01 1.533447e+03 1.912049e+01 1.531563e+03 7.150138e+00 1.533762e+03 5.751854e+00 1.534023e+03 4.500850e+00
