# Dipole autocorrelation data
# t0(ps) t(ps) C(t)
# Started at time 0.0 ps
0.000000 2.489000 1231.479955
0.000000 2.490000 1233.048302
0.000000 2.491000 1233.817844
0.000000 2.492000 1233.857672
0.000000 2.493000 1233.371215
0.000000 2.494000 1232.661661
0.000000 2.495000 1232.073409
0.000000 2.496000 1231.928790
0.000000 2.497000 1232.470821
0.000000 2.498000 1233.816054
0.000000 2.499000 1235.934088
0.000000 2.500000 1238.655864
0.000000 2.501000 1241.706409
0.000000 2.502000 1244.766151
0.000000 2.503000 1247.531665
0.000000 2.504000 1249.781971
0.000000 2.505000 1251.403688
0.000000 2.506000 1252.415591
0.000000 2.507000 1252.950283
0.000000 2.508000 1253.216937
0.000000 2.509000 1253.450070
0.000000 2.510000 1253.855928
0.000000 2.511000 1254.563600
0.000000 2.512000 1255.597065
0.000000 2.513000 1256.874741
0.000000 2.514000 1258.238414
0.000000 2.515000 1259.497047
0.000000 2.516000 1260.479525
0.000000 2.517000 1261.086941
0.000000 2.518000 1261.320688
0.000000 2.519000 1261.296092
0.000000 2.520000 1261.225430
0.000000 2.521000 1261.374144
0.000000 2.522000 1261.997375
0.000000 2.523000 1263.278568
0.000000 2.524000 1265.280399
0.000000 2.525000 1267.917312
0.000000 2.526000 1270.954512
0.000000 2.527000 1274.045221
0.000000 2.528000 1276.788875
0.000000 2.529000 1278.807752
0.000000 2.530000 1279.829882
0.000000 2.531000 1279.749615
0.000000 2.532000 1278.657953
0.000000 2.533000 1276.834840
0.000000 2.534000 1274.704902
0.000000 2.535000 1272.765235
0.000000 2.536000 1271.486641
0.000000 2.537000 1271.223294
0.000000 2.538000 1272.146674
0.000000 2.539000 1274.207791
0.000000 2.540000 1277.142757
0.000000 2.541000 1280.521717
0.000000 2.542000 1283.827092
0.000000 2.543000 1286.553984
0.000000 2.544000 1288.314405
0.000000 2.545000 1288.912261
0.000000 2.546000 1288.380804
0.000000 2.547000 1286.977534
0.000000 2.548000 1285.131153
0.000000 2.549000 1283.357047
0.000000 2.550000 1282.144614
0.000000 2.551000 1281.858733
0.000000 2.552000 1282.661943
0.000000 2.553000 1284.477560
0.000000 2.554000 1287.004245
0.000000 2.555000 1289.779362
0.000000 2.556000 1292.268458
0.000000 2.557000 1293.979234
0.000000 2.558000 1294.567271
0.000000 2.559000 1293.909689
0.000000 2.560000 1292.137527
0.000000 2.561000 1289.621183
0.000000 2.562000 1286.903575
0.000000 2.563000 1284.592503
0.000000 2.564000 1283.242408
0.000000 2.565000 1283.243821
0.000000 2.566000 1284.740683
0.000000 2.567000 1287.597950
0.000000 2.568000 1291.419997
0.000000 2.569000 1295.620322
0.000000 2.570000 1299.528724
0.000000 2.571000 1302.511404
0.000000 2.572000 1304.098209
0.000000 2.573000 1304.067393
0.000000 2.574000 1302.482827
0.000000 2.575000 1299.680616
0.000000 2.576000 1296.206058
0.000000 2.577000 1292.711823
0.000000 2.578000 1289.832222
0.000000 2.579000 1288.071784
0.000000 2.580000 1287.716913
0.000000 2.581000 1288.791245
0.000000 2.582000 1291.056617
0.000000 2.583000 1294.076340
0.000000 2.584000 1297.310440
0.000000 2.585000 1300.217780
0.000000 2.586000 1302.367723
0.000000 2.587000 1303.516895
0.000000 2.588000 1303.645365
0.000000 2.589000 1302.944846
0.000000 2.590000 1301.764095
0.000000 2.591000 1300.522335
0.000000 2.592000 1299.619050
0.000000 2.593000 1299.342562
0.000000 2.594000 1299.811991
0.000000 2.595000 1300.952704
0.000000 2.596000 1302.519354
0.000000 2.597000 1304.158919
0.000000 2.598000 1305.494322
0.000000 2.599000 1306.214121
0.000000 2.600000 1306.141744
0.000000 2.601000 1305.281850
0.000000 2.602000 1303.825451
0.000000 2.603000 1302.112191
0.000000 2.604000 1300.561565
0.000000 2.605000 1299.579318
0.000000 2.606000 1299.474232
0.000000 2.607000 1300.388485
0.000000 2.608000 1302.266957
0.000000 2.609000 1304.861445
0.000000 2.610000 1307.779768
0.000000 2.611000 1310.561812
0.000000 2.612000 1312.769265
0.000000 2.613000 1314.078827
0.000000 2.614000 1314.341122
0.000000 2.615000 1313.613378
0.000000 2.616000 1312.141919
0.000000 2.617000 1310.309021
0.000000 2.618000 1308.549830
0.000000 2.619000 1307.268016
0.000000 2.620000 1306.753533
0.000000 2.621000 1307.124108
0.000000 2.622000 1308.307776
0.000000 2.623000 1310.061837
0.000000 2.624000 1312.034269
0.000000 2.625000 1313.844498
0.000000 2.626000 1315.166771
0.000000 2.627000 1315.804487
0.000000 2.628000 1315.728919
0.000000 2.629000 1315.087815
0.000000 2.630000 1314.174748
0.000000 2.631000 1313.358645
0.000000 2.632000 1313.002975
0.000000 2.633000 1313.381378
0.000000 2.634000 1314.614604
0.000000 2.635000 1316.635348
0.000000 2.636000 1319.198535
0.000000 2.637000 1321.921202
0.000000 2.638000 1324.370231
0.000000 2.639000 1326.140492
0.000000 2.640000 1326.946782
0.000000 2.641000 1326.682677
0.000000 2.642000 1325.446264
0.000000 2.643000 1323.527568
0.000000 2.644000 1321.354886
0.000000 2.645000 1319.413683
0.000000 2.646000 1318.157083
0.000000 2.647000 1317.919306
0.000000 2.648000 1318.850374
0.000000 2.649000 1320.888362
0.000000 2.650000 1323.772968
0.000000 2.651000 1327.100054
0.000000 2.652000 1330.397949
0.000000 2.653000 1333.218981
0.000000 2.654000 1335.223047
0.000000 2.655000 1336.235056
0.000000 2.656000 1336.274935
0.000000 2.657000 1335.545203
0.000000 2.658000 1334.381184
0.000000 2.659000 1333.171439
0.000000 2.660000 1332.282178
0.000000 2.661000 1331.984567
0.000000 2.662000 1332.401961
0.000000 2.663000 1333.494913
0.000000 2.664000 1335.078691
0.000000 2.665000 1336.875647
0.000000 2.666000 1338.581894
0.000000 2.667000 1339.939853
0.000000 2.668000 1340.799055
0.000000 2.669000 1341.144237
0.000000 2.670000 1341.097067
0.000000 2.671000 1340.886245
0.000000 2.672000 1340.792566
0.000000 2.673000 1341.077132
0.000000 2.674000 1341.921917
0.000000 2.675000 1343.381064
0.000000 2.676000 1345.359718
0.000000 2.677000 1347.631776
0.000000 2.678000 1349.882142
0.000000 2.679000 1351.778554
0.000000 2.680000 1353.036692
0.000000 2.681000 1353.488825
0.000000 2.682000 1353.125400
0.000000 2.683000 1352.103268
0.000000 2.684000 1350.722691
0.000000 2.685000 1349.369950
0.000000 2.686000 1348.440931
0.000000 2.687000 1348.261263
0.000000 2.688000 1349.016772
0.000000 2.689000 1350.718670
0.000000 2.690000 1353.197112
0.000000 2.691000 1356.133205
0.000000 2.692000 1359.119972
0.000000 2.693000 1361.742189
0.000000 2.694000 1363.662259
0.000000 2.695000 1364.683601
0.000000 2.696000 1364.789739
0.000000 2.697000 1364.147315
0.000000 2.698000 1363.068427
0.000000 2.699000 1361.947371
0.000000 2.700000 1361.172080
0.000000 2.701000 1361.050699
0.000000 2.702000 1361.747086
0.000000 2.703000 1363.246400
0.000000 2.704000 1365.358261
0.000000 2.705000 1367.759545
0.000000 2.706000 1370.058452
0.000000 2.707000 1371.880761
0.000000 2.708000 1372.949195
0.000000 2.709000 1373.144628
0.000000 2.710000 1372.530764
0.000000 2.711000 1371.347642
0.000000 2.712000 1369.968195
0.000000 2.713000 1368.823741
0.000000 2.714000 1368.318164
0.000000 2.715000 1368.741275
0.000000 2.716000 1370.207777
0.000000 2.717000 1372.630325
0.000000 2.718000 1375.728222
0.000000 2.719000 1379.078359
0.000000 2.720000 1382.195847
0.000000 2.721000 1384.619397
0.000000 2.722000 1385.996792
0.000000 2.723000 1386.154814
0.000000 2.724000 1385.129178
0.000000 2.725000 1383.156780
0.000000 2.726000 1380.634685
0.000000 2.727000 1378.048613
0.000000 2.728000 1375.891329
0.000000 2.729000 1374.569932
0.000000 2.730000 1374.338982
0.000000 2.731000 1375.261047
0.000000 2.732000 1377.206772
0.000000 2.733000 1379.880712
0.000000 2.734000 1382.884024
0.000000 2.735000 1385.789084
0.000000 2.736000 1388.217993
0.000000 2.737000 1389.905227
0.000000 2.738000 1390.735450
0.000000 2.739000 1390.753752
0.000000 2.740000 1390.139350
0.000000 2.741000 1389.157247
0.000000 2.742000 1388.098294
0.000000 2.743000 1387.220735
0.000000 2.744000 1386.699258
0.000000 2.745000 1386.599868
0.000000 2.746000 1386.880061
0.000000 2.747000 1387.408102
0.000000 2.748000 1388.007185
0.000000 2.749000 1388.500704
0.000000 2.750000 1388.755503
0.000000 2.751000 1388.716508
0.000000 2.752000 1388.421798
0.000000 2.753000 1387.990526
0.000000 2.754000 1387.597822
0.000000 2.755000 1387.431714
0.000000 2.756000 1387.648150
0.000000 2.757000 1388.334402
0.000000 2.758000 1389.484630
0.000000 2.759000 1390.995451
0.000000 2.760000 1392.683338
0.000000 2.761000 1394.318849
0.000000 2.762000 1395.671707
0.000000 2.763000 1396.558397
0.000000 2.764000 1396.875964
0.000000 2.765000 1396.622751
0.000000 2.766000 1395.897537
0.000000 2.767000 1394.877309
0.000000 2.768000 1393.785334
0.000000 2.769000 1392.841363
0.000000 2.770000 1392.221960
0.000000 2.771000 1392.027316
0.000000 2.772000 1392.269946
0.000000 2.773000 1392.876038
0.000000 2.774000 1393.710037
0.000000 2.775000 1394.603793
0.000000 2.776000 1395.395555
0.000000 2.777000 1395.971377
0.000000 2.778000 1396.292688
0.000000 2.779000 1396.405347
0.000000 2.780000 1396.427698
0.000000 2.781000 1396.523817
0.000000 2.782000 1396.864579
0.000000 2.783000 1397.580782
0.000000 2.784000 1398.728068
0.000000 2.785000 1400.262306
0.000000 2.786000 1402.044988
0.000000 2.787000 1403.862505
0.000000 2.788000 1405.462373
0.000000 2.789000 1406.595709
0.000000 2.790000 1407.070202
0.000000 2.791000 1406.795748
0.000000 2.792000 1405.810890
0.000000 2.793000 1404.286315
0.000000 2.794000 1402.503660
0.000000 2.795000 1400.812456
0.000000 2.796000 1399.567734
0.000000 2.797000 1399.072467
0.000000 2.798000 1399.524444
0.000000 2.799000 1400.976428
0.000000 2.800000 1403.327096
0.000000 2.801000 1406.336303
0.000000 2.802000 1409.656710
0.000000 2.803000 1412.896935
0.000000 2.804000 1415.683283
0.000000 2.805000 1417.729189
0.000000 2.806000 1418.871431
0.000000 2.807000 1419.096349
0.000000 2.808000 1418.535438
0.000000 2.809000 1417.439077
0.000000 2.810000 1416.130061
0.000000 2.811000 1414.946690
0.000000 2.812000 1414.182081
0.000000 2.813000 1414.039800
0.000000 2.814000 1414.602639
0.000000 2.815000 1415.831993
0.000000 2.816000 1417.584997
0.000000 2.817000 1419.643444
0.000000 2.818000 1421.761688
0.000000 2.819000 1423.711110
0.000000 2.820000 1425.321424
0.000000 2.821000 1426.510864
0.000000 2.822000 1427.291897
0.000000 2.823000 1427.759453
0.000000 2.824000 1428.062511
0.000000 2.825000 1428.372338
0.000000 2.826000 1428.844642
0.000000 2.827000 1429.587649
0.000000 2.828000 1430.641278
0.000000 2.829000 1431.972834
0.000000 2.830000 1433.491362
0.000000 2.831000 1435.062927
0.000000 2.832000 1436.550601
0.000000 2.833000 1437.838628
0.000000 2.834000 1438.855449
0.000000 2.835000 1439.586445
0.000000 2.836000 1440.071357
0.000000 2.837000 1440.394469
0.000000 2.838000 1440.665636
0.000000 2.839000 1440.993816
0.000000 2.840000 1441.466084
0.000000 2.841000 1442.130195
0.000000 2.842000 1442.990143
0.000000 2.843000 1444.012574
0.000000 2.844000 1445.139011
0.000000 2.845000 1446.302340
0.000000 2.846000 1447.443905
0.000000 2.847000 1448.526149
0.000000 2.848000 1449.539389
0.000000 2.849000 1450.499126
0.000000 2.850000 1451.438680
0.000000 2.851000 1452.390653
0.000000 2.852000 1453.373483
0.000000 2.853000 1454.382353
0.000000 2.854000 1455.374653
0.000000 2.855000 1456.279350
0.000000 2.856000 1457.010356
0.000000 2.857000 1457.484445
0.000000 2.858000 1457.648433
0.000000 2.859000 1457.503477
0.000000 2.860000 1457.113332
0.000000 2.861000 1456.601666
0.000000 2.862000 1456.138053
0.000000 2.863000 1455.912228
0.000000 2.864000 1456.099660
0.000000 2.865000 1456.825821
0.000000 2.866000 1458.130823
0.000000 2.867000 1459.950011
0.000000 2.868000 1462.117700
0.000000 2.869000 1464.383970
0.000000 2.870000 1466.453816
0.000000 2.871000 1468.033960
0.000000 2.872000 1468.891485
0.000000 2.873000 1468.895025
0.000000 2.874000 1468.046144
0.000000 2.875000 1466.486321
0.000000 2.876000 1464.479323
0.000000 2.877000 1462.374273
0.000000 2.878000 1460.548216
0.000000 2.879000 1459.339037
0.000000 2.880000 1458.990961
0.000000 2.881000 1459.605617
0.000000 2.882000 1461.125138
0.000000 2.883000 1463.338773
0.000000 2.884000 1465.921067
0.000000 2.885000 1468.477670
0.000000 2.886000 1470.619138
0.000000 2.887000 1472.026714
0.000000 2.888000 1472.504664
0.000000 2.889000 1472.014738
0.000000 2.890000 1470.675291
0.000000 2.891000 1468.739538
0.000000 2.892000 1466.545579
0.000000 2.893000 1464.455755
0.000000 2.894000 1462.791369
0.000000 2.895000 1461.780368
0.000000 2.896000 1461.519404
0.000000 2.897000 1461.960701
0.000000 2.898000 1462.929662
0.000000 2.899000 1464.163722
0.000000 2.900000 1465.369302
0.000000 2.901000 1466.277784
0.000000 2.902000 1466.695894
0.000000 2.903000 1466.537175
0.000000 2.904000 1465.835254
0.000000 2.905000 1464.730547
0.000000 2.906000 1463.440225
0.000000 2.907000 1462.209119
0.000000 2.908000 1461.259011
0.000000 2.909000 1460.742165
0.000000 2.910000 1460.712310
0.000000 2.911000 1461.120184
0.000000 2.912000 1461.819993
0.000000 2.913000 1462.606790
0.000000 2.914000 1463.257411
0.000000 2.915000 1463.574537
0.000000 2.916000 1463.423379
0.000000 2.917000 1462.755465
0.000000 2.918000 1461.614136
0.000000 2.919000 1460.121338
0.000000 2.920000 1458.454438
0.000000 2.921000 1456.804613
0.000000 2.922000 1455.346989
0.000000 2.923000 1454.204890
0.000000 2.924000 1453.437392
0.000000 2.925000 1453.032823
0.000000 2.926000 1452.924099
0.000000 2.927000 1453.011426
0.000000 2.928000 1453.185048
0.000000 2.929000 1453.356523
0.000000 2.930000 1453.471039
0.000000 2.931000 1453.517776
0.000000 2.932000 1453.517890
0.000000 2.933000 1453.506723
0.000000 2.934000 1453.509537
0.000000 2.935000 1453.517925
0.000000 2.936000 1453.477888
0.000000 2.937000 1453.291662
0.000000 2.938000 1452.830841
0.000000 2.939000 1451.963998
0.000000 2.940000 1450.595586
0.000000 2.941000 1448.700430
0.000000 2.942000 1446.348100
0.000000 2.943000 1443.706095
0.000000 2.944000 1441.035677
0.000000 2.945000 1438.646837
0.000000 2.946000 1436.846795
0.000000 2.947000 1435.887626
0.000000 2.948000 1435.909102
0.000000 2.949000 1436.901560
0.000000 2.950000 1438.692987
0.000000 2.951000 1440.963392
0.000000 2.952000 1443.288687
0.000000 2.953000 1445.214967
0.000000 2.954000 1446.330993
0.000000 2.955000 1446.338369
0.000000 2.956000 1445.108226
0.000000 2.957000 1442.711399
0.000000 2.958000 1439.411194
0.000000 2.959000 1435.624708
0.000000 2.960000 1431.847830
0.000000 2.961000 1428.573402
0.000000 2.962000 1426.200984
0.000000 2.963000 1424.966528
0.000000 2.964000 1424.901297
0.000000 2.965000 1425.828270
0.000000 2.966000 1427.399497
0.000000 2.967000 1429.158966
0.000000 2.968000 1430.627956
0.000000 2.969000 1431.396298
0.000000 2.970000 1431.198533
0.000000 2.971000 1429.961286
0.000000 2.972000 1427.816422
0.000000 2.973000 1425.069547
0.000000 2.974000 1422.139381
0.000000 2.975000 1419.479497
0.000000 2.976000 1417.481736
0.000000 2.977000 1416.398098
0.000000 2.978000 1416.297311
0.000000 2.979000 1417.048573
0.000000 2.980000 1418.345978
0.000000 2.981000 1419.766267
0.000000 2.982000 1420.853362
0.000000 2.983000 1421.205072
0.000000 2.984000 1420.551819
0.000000 2.985000 1418.806523
0.000000 2.986000 1416.079941
0.000000 2.987000 1412.660987
0.000000 2.988000 1408.964753
0.000000 2.989000 1405.455342
0.000000 2.990000 1402.560202
0.000000 2.991000 1400.595754
0.000000 2.992000 1399.710815
0.000000 2.993000 1399.863841
0.000000 2.994000 1400.839395
0.000000 2.995000 1402.291413
0.000000 2.996000 1403.811974
0.000000 2.997000 1405.003153
0.000000 2.998000 1405.544882
0.000000 2.999000 1405.243332
0.000000 3.000000 1404.056348
0.000000 3.001000 1402.084858
0.000000 3.002000 1399.541846
0.000000 3.003000 1396.704803
0.000000 3.004000 1393.858528
0.000000 3.005000 1391.238596
0.000000 3.006000 1389.000315
0.000000 3.007000 1387.192549
0.000000 3.008000 1385.772014
0.000000 3.009000 1384.629878
0.000000 3.010000 1383.637554
0.000000 3.011000 1382.681029
0.000000 3.012000 1381.695952
0.000000 3.013000 1380.673093
0.000000 3.014000 1379.656632
0.000000 3.015000 1378.726501
0.000000 3.016000 1377.963548
0.000000 3.017000 1377.413973
0.000000 3.018000 1377.063263
0.000000 3.019000 1376.822147
0.000000 3.020000 1376.533678
0.000000 3.021000 1375.996740
0.000000 3.022000 1375.008766
0.000000 3.023000 1373.417248
0.000000 3.024000 1371.158826
0.000000 3.025000 1368.293516
0.000000 3.026000 1365.003603
0.000000 3.027000 1361.575634
0.000000 3.028000 1358.352133
0.000000 3.029000 1355.668619
0.000000 3.030000 1353.789994
0.000000 3.031000 1352.854553
0.000000 3.032000 1352.834007
0.000000 3.033000 1353.531599
0.000000 3.034000 1354.609462
0.000000 3.035000 1355.640503
0.000000 3.036000 1356.190045
0.000000 3.037000 1355.898132
0.000000 3.038000 1354.549928
0.000000 3.039000 1352.122738
0.000000 3.040000 1348.794397
0.000000 3.041000 1344.909600
0.000000 3.042000 1340.929637
0.000000 3.043000 1337.337324
0.000000 3.044000 1334.545270
0.000000 3.045000 1332.822195
0.000000 3.046000 1332.232352
0.000000 3.047000 1332.624642
0.000000 3.048000 1333.657491
0.000000 3.049000 1334.862775
0.000000 3.050000 1335.735400
0.000000 3.051000 1335.827869
0.000000 3.052000 1334.840607
0.000000 3.053000 1332.679134
0.000000 3.054000 1329.476078
0.000000 3.055000 1325.565246
0.000000 3.056000 1321.427602
0.000000 3.057000 1317.590582
0.000000 3.058000 1314.537567
0.000000 3.059000 1312.612505
0.000000 3.060000 1311.948622
0.000000 3.061000 1312.442856
0.000000 3.062000 1313.771798
0.000000 3.063000 1315.453477
0.000000 3.064000 1316.937071
0.000000 3.065000 1317.702318
0.000000 3.066000 1317.357184
0.000000 3.067000 1315.706554
0.000000 3.068000 1312.787899
0.000000 3.069000 1308.868423
0.000000 3.070000 1304.391976
0.000000 3.071000 1299.898896
0.000000 3.072000 1295.931718
0.000000 3.073000 1292.938165
0.000000 3.074000 1291.193572
0.000000 3.075000 1290.753881
0.000000 3.076000 1291.455995
0.000000 3.077000 1292.951667
0.000000 3.078000 1294.773410
0.000000 3.079000 1296.421831
0.000000 3.080000 1297.456561
0.000000 3.081000 1297.565128
0.000000 3.082000 1296.608447
0.000000 3.083000 1294.636105
0.000000 3.084000 1291.861594
0.000000 3.085000 1288.612498
0.000000 3.086000 1285.267583
0.000000 3.087000 1282.175747
0.000000 3.088000 1279.603694
0.000000 3.089000 1277.690513
0.000000 3.090000 1276.442020
0.000000 3.091000 1275.747383
0.000000 3.092000 1275.419042
0.000000 3.093000 1275.241191
0.000000 3.094000 1275.021933
0.000000 3.095000 1274.635185
0.000000 3.096000 1274.041483
0.000000 3.097000 1273.286034
0.000000 3.098000 1272.474553
0.000000 3.099000 1271.729015
0.000000 3.100000 1271.148071
0.000000 3.101000 1270.769848
0.000000 3.102000 1270.556222
0.000000 3.103000 1270.392449
0.000000 3.104000 1270.111165
0.000000 3.105000 1269.526151
0.000000 3.106000 1268.479131
0.000000 3.107000 1266.882737
0.000000 3.108000 1264.755672
0.000000 3.109000 1262.227642
0.000000 3.110000 1259.524317
0.000000 3.111000 1256.931982
0.000000 3.112000 1254.744783
0.000000 3.113000 1253.205474
0.000000 3.114000 1252.453712
0.000000 3.115000 1252.490860
0.000000 3.116000 1253.172949
